tid,yr,doy
XO.LD20.,2012,174
XO.LD20.,2012,175
XO.LD20.,2012,176
XO.LD20.,2012,177
XO.LD20.,2012,178
XO.LD20.,2012,179
XO.LD20.,2012,180
XO.LD20.,2012,181
XO.LD20.,2012,182
XO.LD20.,2012,183
XO.LD20.,2012,184
XO.LD20.,2012,185
XO.LD20.,2013,152
XO.LD20.,2013,153
XO.LD20.,2013,154
XO.LD20.,2013,155
XO.LD20.,2013,185
XO.LD20.,2013,186
XO.LD20.,2013,187
XO.LD20.,2013,188
XO.LD20.,2013,189
XO.LD20.,2013,190
XO.LD22.,2012,171
XO.LD22.,2012,172
XO.LD22.,2012,173
XO.LD22.,2012,174
XO.LD22.,2012,175
XO.LD22.,2012,176
XO.LD22.,2012,177
XO.LD22.,2012,178
XO.LD22.,2012,179
XO.LD22.,2012,180
XO.LD22.,2012,181
XO.LD22.,2012,182
XO.LD22.,2012,183
XO.LD22.,2012,184
XO.LD22.,2012,185
XO.LD22.,2013,152
XO.LD22.,2013,153
XO.LD22.,2013,154
XO.LD22.,2013,185
XO.LD22.,2013,186
XO.LD22.,2013,187
XO.LD22.,2013,188
XO.LD22.,2013,189
XO.LD22.,2013,190
XO.LD24.,2013,152
XO.LD24.,2013,153
XO.LD24.,2013,154
XO.LD24.,2013,185
XO.LD24.,2013,186
XO.LD24.,2013,187
XO.LD24.,2013,188
XO.LD24.,2013,189
XO.LD35.,2018,305
XO.LD35.,2018,306
XO.LD35.,2018,307
XO.LD35.,2018,308
XO.LD36.,2018,305
XO.LD36.,2018,306
XO.LD36.,2018,307
XO.LD36.,2018,308
XO.LD37.,2018,299
XO.LD37.,2018,300
XO.LD37.,2018,301
XO.LD37.,2018,302
XO.LD37.,2018,303
XO.LD37.,2018,304
XO.LD37.,2018,305
XO.LD37.,2018,306
XO.LD37.,2018,307
XO.LD37.,2018,308
XO.LD37.,2018,309
XO.LD37.,2018,310
XO.LD37.,2018,311
XO.LD37.,2018,312
XO.LD37.,2018,313
XO.LD38.,2018,305
XO.LD38.,2018,306
XO.LD38.,2018,307
XO.LD38.,2018,308
XO.LD40.,2018,305
XO.LD40.,2018,306
XO.LD40.,2018,307
XO.LD40.,2018,308
XO.LD41.,2018,305
XO.LD41.,2018,306
XO.LD41.,2018,307
XO.LD41.,2018,308
XO.LD44.,2018,305
XO.LD44.,2018,306
XO.LD44.,2018,307
XO.LD44.,2018,308
XO.LD45.,2018,305
XO.LD45.,2018,306
XO.LD45.,2018,307
XO.LD45.,2018,308
XO.LE11.,2012,171
XO.LE11.,2012,172
XO.LE11.,2012,173
XO.LE11.,2012,174
XO.LE11.,2012,175
XO.LE11.,2012,176
XO.LE11.,2012,177
XO.LE11.,2012,178
XO.LE11.,2012,179
XO.LE11.,2012,180
XO.LE11.,2012,181
XO.LE11.,2012,182
XO.LE11.,2012,183
XO.LE11.,2012,184
XO.LE11.,2012,185
XO.LE11.,2013,145
XO.LE11.,2013,146
XO.LE11.,2013,147
XO.LE11.,2013,148
XO.LE11.,2013,149
XO.LE11.,2013,150
XO.LE11.,2013,151
XO.LE11.,2013,152
XO.LE11.,2013,153
XO.LE11.,2013,154
XO.LE11.,2013,155
XO.LE11.,2013,185
XO.LE11.,2013,186
XO.LE11.,2013,187
XO.LE11.,2013,188
XO.LE11.,2013,189
XO.LE11.,2013,190
XO.LE11.,2013,191
XO.LE11.,2013,192
XO.LE11.,2013,193
XO.LE11.,2013,194
XO.LE11.,2013,195
XO.LE11.,2013,196
XO.LE11.,2013,197
XO.LE11.,2013,198
XO.LE11.,2013,199
XO.LE13.,2012,171
XO.LE13.,2012,172
XO.LE13.,2012,173
XO.LE13.,2012,174
XO.LE13.,2012,175
XO.LE13.,2012,176
XO.LE13.,2012,177
XO.LE13.,2012,178
XO.LE13.,2012,179
XO.LE13.,2012,180
XO.LE13.,2012,181
XO.LE13.,2012,182
XO.LE13.,2012,183
XO.LE13.,2012,184
XO.LE13.,2012,185
XO.LE13.,2013,145
XO.LE13.,2013,146
XO.LE13.,2013,147
XO.LE13.,2013,148
XO.LE13.,2013,149
XO.LE13.,2013,150
XO.LE13.,2013,151
XO.LE13.,2013,152
XO.LE13.,2013,153
XO.LE13.,2013,154
XO.LE13.,2013,155
XO.LE13.,2013,185
XO.LE13.,2013,186
XO.LE13.,2013,187
XO.LE13.,2013,188
XO.LE13.,2013,189
XO.LE13.,2013,190
XO.LE13.,2013,191
XO.LE13.,2013,192
XO.LE13.,2013,193
XO.LE13.,2013,194
XO.LE13.,2013,195
XO.LE13.,2013,196
XO.LE13.,2013,197
XO.LE13.,2013,198
XO.LE13.,2013,199
XO.LE15.,2012,171
XO.LE15.,2012,172
XO.LE15.,2012,173
XO.LE15.,2012,174
XO.LE15.,2012,175
XO.LE15.,2012,176
XO.LE15.,2012,177
XO.LE15.,2012,178
XO.LE15.,2012,179
XO.LE15.,2012,180
XO.LE15.,2012,181
XO.LE15.,2012,182
XO.LE15.,2012,183
XO.LE15.,2012,184
XO.LE15.,2012,185
XO.LE15.,2013,145
XO.LE15.,2013,146
XO.LE15.,2013,147
XO.LE15.,2013,148
XO.LE15.,2013,149
XO.LE15.,2013,150
XO.LE15.,2013,151
XO.LE15.,2013,152
XO.LE15.,2013,153
XO.LE15.,2013,154
XO.LE15.,2013,155
XO.LE15.,2013,185
XO.LE15.,2013,186
XO.LE15.,2013,187
XO.LE15.,2013,188
XO.LE15.,2013,189
XO.LE15.,2013,190
XO.LE15.,2013,191
XO.LE15.,2013,192
XO.LE15.,2013,193
XO.LE15.,2013,194
XO.LE15.,2013,195
XO.LE15.,2013,196
XO.LE15.,2013,197
XO.LE15.,2013,198
XO.LE15.,2013,199
XO.LE17.,2012,171
XO.LE17.,2012,172
XO.LE17.,2012,173
XO.LE17.,2012,174
XO.LE17.,2012,175
XO.LE17.,2012,176
XO.LE17.,2012,177
XO.LE17.,2012,178
XO.LE17.,2012,179
XO.LE17.,2012,180
XO.LE17.,2012,181
XO.LE17.,2012,182
XO.LE17.,2012,183
XO.LE17.,2012,184
XO.LE17.,2012,185
XO.LE17.,2013,152
XO.LE17.,2013,153
XO.LE17.,2013,154
XO.LE17.,2013,185
XO.LE17.,2013,186
XO.LE17.,2013,187
XO.LE17.,2013,188
XO.LE17.,2013,189
XO.LE19.,2012,171
XO.LE19.,2012,172
XO.LE19.,2012,173
XO.LE19.,2012,174
XO.LE19.,2012,175
XO.LE19.,2012,176
XO.LE19.,2012,177
XO.LE19.,2012,178
XO.LE19.,2012,179
XO.LE19.,2012,180
XO.LE19.,2012,181
XO.LE19.,2012,182
XO.LE19.,2012,183
XO.LE19.,2012,184
XO.LE19.,2012,185
XO.LE19.,2013,152
XO.LE19.,2013,153
XO.LE19.,2013,154
XO.LE19.,2013,185
XO.LE19.,2013,186
XO.LE19.,2013,187
XO.LE19.,2013,188
XO.LE19.,2013,189
XO.LE21.,2012,183
XO.LE21.,2012,184
XO.LE21.,2013,152
XO.LE21.,2013,153
XO.LE21.,2013,154
XO.LE21.,2013,185
XO.LE21.,2013,186
XO.LE21.,2013,187
XO.LE21.,2013,188
XO.LE21.,2013,189
XO.LE23.,2013,152
XO.LE23.,2013,153
XO.LE23.,2013,154
XO.LE23.,2013,185
XO.LE23.,2013,186
XO.LE23.,2013,187
XO.LE23.,2013,188
XO.LE23.,2013,189
XO.LE25.,2013,152
XO.LE25.,2013,153
XO.LE25.,2013,154
XO.LE25.,2013,185
XO.LE25.,2013,186
XO.LE25.,2013,187
XO.LE25.,2013,188
XO.LE25.,2013,189
XO.LF16.,2012,171
XO.LF16.,2012,172
XO.LF16.,2012,173
XO.LF16.,2012,174
XO.LF16.,2012,175
XO.LF16.,2012,176
XO.LF16.,2012,177
XO.LF16.,2012,178
XO.LF16.,2012,179
XO.LF16.,2012,180
XO.LF16.,2012,181
XO.LF16.,2012,182
XO.LF16.,2012,183
XO.LF16.,2012,184
XO.LF16.,2012,185
XO.LF16.,2013,145
XO.LF16.,2013,146
XO.LF16.,2013,147
XO.LF16.,2013,148
XO.LF16.,2013,149
XO.LF16.,2013,150
XO.LF16.,2013,151
XO.LF16.,2013,152
XO.LF16.,2013,153
XO.LF16.,2013,154
XO.LF16.,2013,155
XO.LF16.,2013,185
XO.LF16.,2013,186
XO.LF16.,2013,187
XO.LF16.,2013,188
XO.LF16.,2013,189
XO.LF16.,2013,190
XO.LF16.,2013,191
XO.LF16.,2013,192
XO.LF16.,2013,193
XO.LF16.,2013,194
XO.LF16.,2013,195
XO.LF16.,2013,196
XO.LF16.,2013,197
XO.LF16.,2013,198
XO.LF16.,2013,199
XO.LF18.,2012,183
XO.LF18.,2012,184
XO.LF18.,2013,152
XO.LF18.,2013,153
XO.LF18.,2013,154
XO.LF18.,2013,185
XO.LF18.,2013,186
XO.LF18.,2013,187
XO.LF18.,2013,188
XO.LF18.,2013,189
XO.LF20.,2012,183
XO.LF20.,2012,184
XO.LF20.,2013,152
XO.LF20.,2013,153
XO.LF20.,2013,154
XO.LF20.,2013,185
XO.LF20.,2013,186
XO.LF20.,2013,187
XO.LF20.,2013,188
XO.LF20.,2013,189
XO.LF22.,2012,171
XO.LF22.,2012,172
XO.LF22.,2012,173
XO.LF22.,2012,174
XO.LF22.,2012,175
XO.LF22.,2012,176
XO.LF22.,2012,177
XO.LF22.,2012,183
XO.LF22.,2012,184
XO.LF22.,2013,152
XO.LF22.,2013,153
XO.LF22.,2013,154
XO.LF22.,2013,185
XO.LF22.,2013,186
XO.LF22.,2013,187
XO.LF22.,2013,188
XO.LF22.,2013,189
XO.LF24.,2013,152
XO.LF24.,2013,153
XO.LF24.,2013,154
XO.LF24.,2013,185
XO.LF24.,2013,186
XO.LF24.,2013,187
XO.LF24.,2013,188
XO.LF24.,2013,189
XO.LG19.,2012,183
XO.LG19.,2012,184
XO.LG19.,2013,152
XO.LG19.,2013,153
XO.LG19.,2013,154
XO.LG19.,2013,185
XO.LG19.,2013,186
XO.LG19.,2013,187
XO.LG19.,2013,188
XO.LG19.,2013,189
XO.LG21.,2012,183
XO.LG21.,2012,184
XO.LG21.,2013,152
XO.LG21.,2013,153
XO.LG21.,2013,154
XO.LG21.,2013,185
XO.LG21.,2013,186
XO.LG21.,2013,187
XO.LG21.,2013,188
XO.LG21.,2013,189
XO.LG25A.,2012,191
XO.LG25A.,2012,192
XO.LG25A.,2012,193
XO.LG25A.,2012,194
XO.LG25A.,2012,195
XO.LG25A.,2012,196
XO.LG25A.,2012,197
XO.LG25A.,2012,198
XO.LH16.,2012,191
XO.LH16.,2012,192
XO.LH16.,2012,193
XO.LH16.,2012,194
XO.LH16.,2012,195
XO.LH16.,2012,196
XO.LH16.,2012,197
XO.LH16.,2012,198
XO.LH18.,2012,191
XO.LH18.,2012,192
XO.LH18.,2012,193
XO.LH18.,2012,194
XO.LH18.,2012,195
XO.LH18.,2012,196
XO.LH18.,2012,197
XO.LH18.,2012,198
XO.LH20.,2012,191
XO.LH20.,2012,192
XO.LH20.,2012,193
XO.LH20.,2012,194
XO.LH20.,2012,195
XO.LH20.,2012,196
XO.LH20.,2012,197
XO.MD02.,2012,191
XO.MD02.,2012,192
XO.MD02.,2012,193
XO.MD02.,2012,194
XO.MD02.,2012,195
XO.MD02.,2012,196
XO.MD02.,2012,197
XO.MD04.,2012,191
XO.MD04.,2012,192
XO.MD04.,2012,193
XO.MD04.,2012,194
XO.MD04.,2012,195
XO.MD04.,2012,196
XO.MD04.,2012,197
XO.MD06.,2012,191
XO.MD06.,2012,192
XO.MD06.,2012,193
XO.MD06.,2012,194
XO.MD06.,2012,195
XO.MD06.,2012,196
XO.MD06.,2012,197
XO.MD08.,2012,191
XO.MD08.,2012,192
XO.MD08.,2012,193
XO.MD08.,2012,194
XO.MD08.,2012,195
XO.MD08.,2012,196
XO.MD08.,2012,197
XO.MD08.,2012,198
XO.MD08.,2012,199
XO.MD08.,2012,200
XO.MD08.,2012,201
XO.MD08.,2012,202
XO.MD08.,2012,203
XO.MD08.,2012,204
XO.MD08.,2012,205
XO.ME01.,2012,191
XO.ME01.,2012,192
XO.ME01.,2012,193
XO.ME01.,2012,194
XO.ME01.,2012,195
XO.ME01.,2012,196
XO.ME01.,2012,197
XO.ME03.,2012,191
XO.ME03.,2012,192
XO.ME03.,2012,193
XO.ME03.,2012,194
XO.ME03.,2012,195
XO.ME03.,2012,196
XO.ME03.,2012,197
XO.ME05.,2012,191
XO.ME05.,2012,192
XO.ME05.,2012,193
XO.ME05.,2012,194
XO.ME05.,2012,195
XO.ME05.,2012,196
XO.ME05.,2012,197
XO.ME07.,2012,191
XO.ME07.,2012,192
XO.ME07.,2012,193
XO.ME07.,2012,194
XO.ME07.,2012,195
XO.ME07.,2012,196
XO.ME07.,2012,197
XO.ME07.,2012,198
XO.ME07.,2012,199
XO.ME07.,2012,200
XO.ME07.,2012,201
XO.ME07.,2012,202
XO.ME07.,2012,203
XO.ME07.,2012,204
XO.ME07.,2012,205
XO.ME09.,2012,191
XO.ME09.,2012,192
XO.ME09.,2012,193
XO.ME09.,2012,194
XO.ME09.,2012,195
XO.ME09.,2012,196
XO.ME09.,2012,197
XO.ME09.,2012,198
XO.ME09.,2012,199
XO.ME09.,2012,200
XO.ME09.,2012,201
XO.ME09.,2012,202
XO.ME09.,2012,203
XO.ME09.,2012,204
XO.ME09.,2012,205
XO.MF02.,2012,191
XO.MF02.,2012,192
XO.MF02.,2012,193
XO.MF02.,2012,194
XO.MF02.,2012,195
XO.MF02.,2012,196
XO.MF02.,2012,197
XO.MF02.,2012,198
XO.MF02.,2012,199
XO.MF02.,2012,200
XO.MF02.,2012,201
XO.MF02.,2012,202
XO.MF02.,2012,203
XO.MF02.,2012,204
XO.MF02.,2012,205
XO.MF04.,2012,191
XO.MF04.,2012,192
XO.MF04.,2012,193
XO.MF04.,2012,194
XO.MF04.,2012,195
XO.MF04.,2012,196
XO.MF04.,2012,197
XO.MF08.,2012,191
XO.MF08.,2012,192
XO.MF08.,2012,193
XO.MF08.,2012,194
XO.MF08.,2012,195
XO.MF08.,2012,196
XO.MF08.,2012,197
XO.MF08.,2012,198
XO.MF08.,2012,199
XO.MF08.,2012,200
XO.MF08.,2012,201
XO.MF08.,2012,202
XO.MF08.,2012,203
XO.MF08.,2012,204
XO.MF08.,2012,205
XO.MF10.,2012,191
XO.MF10.,2012,192
XO.MF10.,2012,193
XO.MF10.,2012,194
XO.MF10.,2012,195
XO.MF10.,2012,196
XO.MF10.,2012,197
XO.MF10.,2012,198
XO.MF10.,2012,199
XO.MF10.,2012,200
XO.MF10.,2012,201
XO.MF10.,2012,202
XO.MF10.,2012,203
XO.MF10.,2012,204
XO.MF10.,2012,205
XO.MF12.,2013,85
XO.MF12.,2013,86
XO.MF12.,2013,87
XO.MF12.,2013,88
XO.MF12.,2013,89
XO.MF12.,2013,90
XO.MF12.,2013,91
XO.MF12.,2013,92
XO.MF12.,2013,185
XO.MF12.,2013,186
XO.MF12.,2013,187
XO.MF12.,2013,188
XO.MF12.,2013,189
XO.MF12.,2013,190
XO.MF12.,2013,191
XO.MF12.,2013,192
XO.MF12.,2013,193
XO.MF12.,2013,194
XO.MF12.,2013,195
XO.MF12.,2013,196
XO.MF12.,2013,197
XO.MF12.,2013,198
XO.MF12.,2013,199
XO.MF14.,2013,85
XO.MF14.,2013,86
XO.MF14.,2013,87
XO.MF14.,2013,88
XO.MF14.,2013,89
XO.MF14.,2013,90
XO.MF14.,2013,91
XO.MF14.,2013,92
XO.MF14.,2013,185
XO.MF14.,2013,186
XO.MF14.,2013,187
XO.MF14.,2013,188
XO.MF14.,2013,189
XO.MF14.,2013,190
XO.MF14.,2013,191
XO.MF14.,2013,192
XO.MF14.,2013,193
XO.MF14.,2013,194
XO.MF14.,2013,195
XO.MF14.,2013,196
XO.MF14.,2013,197
XO.MF14.,2013,198
XO.MF14.,2013,199
XO.MG03.,2013,91
XO.MG03.,2013,92
XO.MG03.,2013,185
XO.MG03.,2013,186
XO.MG03.,2013,187
XO.MG03.,2013,188
XO.MG03.,2013,189
XO.MG03.,2013,190
XO.MG03.,2013,191
XO.MG03.,2013,192
XO.MG05.,2013,91
XO.MG05.,2013,92
XO.MG05.,2013,185
XO.MG05.,2013,186
XO.MG05.,2013,187
XO.MG05.,2013,188
XO.MG05.,2013,189
XO.MG05.,2013,190
XO.MG05.,2013,191
XO.MG05.,2013,192
XO.MG07.,2013,91
XO.MG07.,2013,92
XO.MG07.,2013,185
XO.MG07.,2013,186
XO.MG07.,2013,187
XO.MG07.,2013,188
XO.MG07.,2013,189
XO.MG07.,2013,190
XO.MG07.,2013,191
XO.MG07.,2013,192
XO.MG09.,2013,91
XO.MG09.,2013,185
XO.MG09.,2013,186
XO.MG09.,2013,187
XO.MG09.,2013,188
XO.MG09.,2013,189
XO.MG09.,2013,190
XO.MG09.,2013,191
XO.MG13.,2013,91
XO.MG13.,2013,185
XO.MG13.,2013,186
XO.MG13.,2013,187
XO.MG13.,2013,188
XO.MG13.,2013,189
XO.MG13.,2013,190
XO.MG13.,2013,191
XO.MG15A.,2013,91
XO.MG15A.,2013,185
XO.MG15A.,2013,186
XO.MG15A.,2013,187
XO.MG15A.,2013,188
XO.MG15A.,2013,189
XO.MG15A.,2013,190
XO.MG15A.,2013,191
XO.MH14.,2013,85
XO.MH14.,2013,86
XO.MH14.,2013,87
XO.MH14.,2013,88
XO.MH14.,2013,89
XO.MH14.,2013,90
XO.MH14.,2013,91
XO.MH14.,2013,92
XO.MH14.,2013,185
XO.MH14.,2013,186
XO.MH14.,2013,187
XO.MH14.,2013,188
XO.MH14.,2013,189
XO.MH14.,2013,190
XO.MH14.,2013,191
XO.MH14.,2013,192
XO.MH14.,2013,193
XO.MH14.,2013,194
XO.MH14.,2013,195
XO.MH14.,2013,196
XO.MH14.,2013,197
XO.MH14.,2013,198
XO.MH14.,2013,199
XO.NB28.,2013,91
XO.NB28.,2013,185
XO.NB28.,2013,186
XO.NB28.,2013,187
XO.NB28.,2013,188
XO.NB28.,2013,189
XO.NB28.,2013,190
XO.NB28.,2013,191
XO.NC27.,2013,91
XO.NC27.,2013,185
XO.NC27.,2013,186
XO.NC27.,2013,187
XO.NC27.,2013,188
XO.NC27.,2013,189
XO.NC27.,2013,190
XO.NC27.,2013,191
XO.NC27.,2013,325
XO.NC27.,2013,326
XO.NC27.,2013,327
XO.NC27.,2013,328
XO.NC29.,2013,91
XO.NC29.,2013,185
XO.NC29.,2013,186
XO.NC29.,2013,187
XO.NC29.,2013,188
XO.NC29.,2013,189
XO.NC29.,2013,190
XO.NC29.,2013,191
XO.NC29.,2013,325
XO.NC29.,2013,326
XO.NC29.,2013,327
XO.NC31.,2013,325
XO.NC31.,2013,326
XO.NC31.,2013,327
XO.NC33.,2013,85
XO.NC33.,2013,86
XO.NC33.,2013,87
XO.NC33.,2013,88
XO.NC33.,2013,89
XO.NC33.,2013,90
XO.NC33.,2013,91
XO.NC33.,2013,92
XO.NC33.,2013,185
XO.NC33.,2013,186
XO.NC33.,2013,187
XO.NC33.,2013,188
XO.NC33.,2013,189
XO.NC33.,2013,190
XO.NC33.,2013,191
XO.NC33.,2013,192
XO.NC33.,2013,193
XO.NC33.,2013,194
XO.NC33.,2013,195
XO.NC33.,2013,196
XO.NC33.,2013,197
XO.NC33.,2013,198
XO.NC33.,2013,199
XO.NC33.,2013,325
XO.NC33.,2013,326
XO.NC33.,2013,327
XO.ND26.,2013,91
XO.ND26.,2013,185
XO.ND26.,2013,186
XO.ND26.,2013,187
XO.ND26.,2013,188
XO.ND26.,2013,189
XO.ND26.,2013,190
XO.ND26.,2013,191
XO.ND28.,2013,91
XO.ND28.,2013,185
XO.ND28.,2013,186
XO.ND28.,2013,187
XO.ND28.,2013,188
XO.ND28.,2013,189
XO.ND28.,2013,190
XO.ND28.,2013,191
XO.ND28.,2013,325
XO.ND28.,2013,326
XO.ND28.,2013,327
XO.ND30.,2013,325
XO.ND30.,2013,326
XO.ND30.,2013,327
XO.ND32.,2013,325
XO.ND32.,2013,326
XO.ND32.,2013,327
XO.NE27.,2013,85
XO.NE27.,2013,86
XO.NE27.,2013,87
XO.NE27.,2013,88
XO.NE27.,2013,89
XO.NE27.,2013,90
XO.NE27.,2013,91
XO.NE27.,2013,92
XO.NE27.,2013,185
XO.NE27.,2013,186
XO.NE27.,2013,187
XO.NE27.,2013,188
XO.NE27.,2013,189
XO.NE27.,2013,190
XO.NE27.,2013,191
XO.NE27.,2013,192
XO.NE27.,2013,193
XO.NE27.,2013,194
XO.NE27.,2013,195
XO.NE27.,2013,196
XO.NE27.,2013,197
XO.NE27.,2013,198
XO.NE27.,2013,199
XO.NE27.,2013,325
XO.NE27.,2013,326
XO.NE27.,2013,327
XO.NE29.,2013,325
XO.NE29.,2013,326
XO.NE29.,2013,327
XO.NE31.,2013,325
XO.NE31.,2013,326
XO.NE31.,2013,327
XO.NE33.,2013,325
XO.NE33.,2013,326
XO.NE33.,2013,327
XO.NF32.,2013,325
XO.NF32.,2013,326
XO.NF32.,2013,327
XO.SOKY.,2013,85
XO.SOKY.,2013,86
XO.SOKY.,2013,87
XO.SOKY.,2013,88
XO.SOKY.,2013,89
XO.SOKY.,2013,90
XO.SOKY.,2013,91
XO.SOKY.,2013,92
XO.SOKY.,2013,185
XO.SOKY.,2013,186
XO.SOKY.,2013,187
XO.SOKY.,2013,188
XO.SOKY.,2013,189
XO.SOKY.,2013,190
XO.SOKY.,2013,191
XO.SOKY.,2013,192
XO.SOKY.,2013,193
XO.SOKY.,2013,194
XO.SOKY.,2013,195
XO.SOKY.,2013,196
XO.SOKY.,2013,197
XO.SOKY.,2013,198
XO.SOKY.,2013,199
XO.SOKY.,2013,325
XO.SOKY.,2013,326
XO.SOKY.,2013,327
XO.WD46.,2018,219
XO.WD46.,2018,220
XO.WD46.,2018,244
XO.WD46.,2018,245
XO.WD46.,2018,246
XO.WD46.,2018,247
XO.WD46.,2018,305
XO.WD47.,2018,219
XO.WD47.,2018,220
XO.WD47.,2018,226
XO.WD47.,2018,229
XO.WD47.,2018,237
XO.WD47.,2018,244
XO.WD47.,2018,245
XO.WD47.,2018,246
XO.WD47.,2018,247
XO.WD47.,2018,305
XO.WD47.,2018,315
XO.WD48.,2018,219
XO.WD48.,2018,220
XO.WD48.,2018,244
XO.WD48.,2018,245
XO.WD48.,2018,246
XO.WD48.,2018,247
XO.WD48.,2018,305
XO.WD49.,2018,219
XO.WD49.,2018,220
XO.WD49.,2018,244
XO.WD49.,2018,245
XO.WD49.,2018,246
XO.WD49.,2018,247
XO.WD49.,2018,305
XO.WD50.,2018,219
XO.WD50.,2018,220
XO.WD50.,2018,244
XO.WD50.,2018,245
XO.WD50.,2018,246
XO.WD50.,2018,247
XO.WD50.,2018,305
XO.WD51.,2018,219
XO.WD51.,2018,220
XO.WD51.,2018,244
XO.WD51.,2018,245
XO.WD51.,2018,246
XO.WD51.,2018,247
XO.WD51.,2018,305
XO.WD52.,2018,219
XO.WD52.,2018,220
XO.WD52.,2018,244
XO.WD52.,2018,245
XO.WD52.,2018,246
XO.WD52.,2018,247
XO.WD52.,2018,305
XO.WD53.,2018,219
XO.WD53.,2018,220
XO.WD53.,2018,244
XO.WD53.,2018,245
XO.WD53.,2018,246
XO.WD53.,2018,247
XO.WD53.,2018,305
XO.WD54.,2018,219
XO.WD54.,2018,220
XO.WD54.,2018,244
XO.WD54.,2018,245
XO.WD54.,2018,246
XO.WD54.,2018,305
XO.WD55.,2018,219
XO.WD55.,2018,220
XO.WD55.,2018,244
XO.WD55.,2018,245
XO.WD55.,2018,246
XO.WD55.,2018,305
XO.WD56.,2018,219
XO.WD56.,2018,220
XO.WD56.,2018,244
XO.WD56.,2018,245
XO.WD56.,2018,246
XO.WD56.,2018,305
XO.WD57.,2018,219
XO.WD57.,2018,244
XO.WD57.,2018,245
XO.WD57.,2018,246
XO.WD57.,2018,305
XO.WD58.,2018,219
XO.WD58.,2018,244
XO.WD58.,2018,245
XO.WD58.,2018,246
XO.WD58.,2018,305
XO.WD59.,2018,219
XO.WD59.,2018,244
XO.WD59.,2018,245
XO.WD59.,2018,246
XO.WD59.,2018,305
XO.WD60.,2018,219
XO.WD60.,2018,244
XO.WD60.,2018,245
XO.WD60.,2018,246
XO.WD60.,2018,305
XO.WD61.,2018,219
XO.WD61.,2018,244
XO.WD61.,2018,245
XO.WD61.,2018,246
XO.WD61.,2018,305
XO.WD62.,2018,219
XO.WD62.,2018,244
XO.WD62.,2018,245
XO.WD62.,2018,246
XO.WD62.,2018,305
XO.WD63.,2018,219
XO.WD63.,2018,244
XO.WD63.,2018,245
XO.WD63.,2018,246
XO.WD63.,2018,305
XO.WD64.,2018,219
XO.WD64.,2018,244
XO.WD64.,2018,245
XO.WD64.,2018,246
XO.WD64.,2018,305
XO.WD65.,2018,219
XO.WD65.,2018,244
XO.WD65.,2018,245
XO.WD65.,2018,246
XO.WD65.,2018,305
XO.WD66.,2018,219
XO.WD66.,2018,244
XO.WD66.,2018,245
XO.WD66.,2018,246
XO.WD66.,2018,305
XO.WD67.,2018,219
XO.WD67.,2018,244
XO.WD67.,2018,245
XO.WD67.,2018,246
XO.WD67.,2018,305
XO.WD68.,2018,219
XO.WD68.,2018,244
XO.WD68.,2018,245
XO.WD68.,2018,246
XO.WD68.,2018,305
XO.WD69.,2018,219
XO.WD69.,2018,244
XO.WD69.,2018,245
XO.WD69.,2018,246
XO.WD69.,2018,305
XO.WD70.,2018,219
XO.WD70.,2018,244
XO.WD70.,2018,245
XO.WD70.,2018,246
XO.WD70.,2018,305
XO.WP24.,2018,219
XO.WP24.,2018,244
XO.WP24.,2018,245
XO.WP24.,2018,246
XO.WP24.,2018,305
XO.WP25.,2018,219
XO.WP25.,2018,244
XO.WP25.,2018,245
XO.WP25.,2018,246
XO.WP30.,2018,219
XO.WP30.,2018,244
XO.WP30.,2018,245
XO.WP30.,2018,246
XO.WS26.,2018,219
XO.WS26.,2018,244
XO.WS26.,2018,245
XO.WS26.,2018,246
XZ.BAGL.,2011,216
XZ.BAGL.,2011,217
XZ.BAGL.,2011,218
XZ.BAGL.,2011,219
XZ.BAGL.,2011,220
XZ.BAGL.,2011,221
XZ.BAGL.,2011,222
XZ.BAGL.,2011,223
XZ.BAGL.,2011,224
XZ.BAGL.,2011,225
XZ.BARK.,2011,216
XZ.BARK.,2011,217
XZ.BARK.,2011,218
XZ.BARK.,2011,219
XZ.BARK.,2011,220
XZ.BARK.,2011,221
XZ.BARK.,2011,222
XZ.BARK.,2011,223
XZ.BARK.,2011,224
XZ.BARK.,2011,225
XZ.BARN.,2011,216
XZ.BARN.,2011,217
XZ.BARN.,2011,218
XZ.BARN.,2011,219
XZ.BARN.,2011,220
XZ.BARN.,2011,221
XZ.BARN.,2011,222
XZ.BARN.,2011,223
XZ.BARN.,2011,224
XZ.BARN.,2011,225
XZ.BERG.,2011,216
XZ.BERG.,2011,217
XZ.BERG.,2011,218
XZ.BERG.,2011,219
XZ.BERG.,2011,220
XZ.BERG.,2011,221
XZ.BERG.,2011,222
XZ.BERG.,2011,223
XZ.BERG.,2011,224
XZ.BERG.,2011,225
XZ.WR011.,2013,105
XZ.WR011.,2013,106
XZ.WR011.,2013,107
XZ.WR011.,2013,108
XZ.WR011.,2013,109
XZ.WR011.,2013,110
XZ.WR011.,2013,111
XZ.WR011.,2013,112
XZ.WR011.,2013,113
XZ.WR011.,2013,114
XZ.WR011.,2013,115
XZ.WR011.,2013,116
XZ.WR011.,2013,117
XZ.WR011.,2013,118
XZ.WR011.,2013,119
XZ.WR011.,2013,120
XZ.WR014.,2013,105
XZ.WR014.,2013,106
XZ.WR014.,2013,107
XZ.WR014.,2013,108
XZ.WR014.,2013,109
XZ.WR014.,2013,110
