id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
XC.Y101.,XC,Y101,,LO,45.0075,-109.991997,2286.0,2000.191,2001.365,Montana
XC.Y101.01,XC,Y101,01,BH,45.0075,-109.991997,2286.0,2000.191,2001.365,Montana
XC.Y12.,XC,Y12,,LO,45.598618,-113.112076,2051.0,2000.196,2001.365,Montana
XC.Y12.01,XC,Y12,01,BH,45.598618,-113.112076,2051.0,2000.196,2001.365,Montana
XC.Y13.,XC,Y13,,LO,45.269993,-112.819572,1808.0,2000.195,2001.365,Montana
XC.Y13.01,XC,Y13,01,BH,45.269993,-112.819572,1808.0,2000.195,2001.365,Montana
XC.Y14.,XC,Y14,,LO,44.989849,-112.458916,1863.0,2000.196,2001.365,Montana
XC.Y14.01,XC,Y14,01,BH,44.989849,-112.458916,1863.0,2000.196,2001.365,Montana
XC.Y15.,XC,Y15,,LO,44.5816,-112.064178,2100.0,2000.196,2001.365,Montana
XC.Y15.01,XC,Y15,01,BH,44.5816,-112.064178,2100.0,2000.196,2001.365,Montana
XC.Y23.,XC,Y23,,LO,46.279205,-112.925354,1651.0,2000.196,2001.365,Montana
XC.Y23.01,XC,Y23,01,BH,46.279205,-112.925354,1651.0,2000.196,2001.365,Montana
XC.Y24.,XC,Y24,,LO,45.981915,-112.615028,1741.0,2000.192,2001.365,Montana
XC.Y24.01,XC,Y24,01,BH,45.981915,-112.615028,1741.0,2000.192,2001.365,Montana
XC.Y25.,XC,Y25,,LO,45.70689,-112.183418,1393.0,2000.191,2001.365,Montana
XC.Y25.01,XC,Y25,01,BH,45.70689,-112.183418,1393.0,2000.191,2001.365,Montana
XC.Y26.,XC,Y26,,LO,45.44857,-111.749893,1529.0,2000.22,2001.365,Montana
XC.Y26.01,XC,Y26,01,BH,45.44857,-111.749893,1529.0,2000.22,2001.365,Montana
XC.Y37.,XC,Y37,,LO,46.178696,-112.029503,1454.0,2000.198,2001.365,Montana
XC.Y37.01,XC,Y37,01,BH,46.178696,-112.029503,1454.0,2000.198,2001.365,Montana
XC.Y38.,XC,Y38,,LO,45.898441,-111.607735,1298.0,2000.191,2001.365,Montana
XC.Y38.01,XC,Y38,01,BH,45.898441,-111.607735,1298.0,2000.191,2001.365,Montana
XC.Y39.,XC,Y39,,LO,45.594784,-111.223068,1517.0,2000.19,2001.365,Montana
XC.Y39.01,XC,Y39,01,BH,45.594784,-111.223068,1517.0,2000.19,2001.365,Montana
XC.Y40.,XC,Y40,,LO,45.353935,-110.753677,1547.0,2000.191,2001.365,Montana
XC.Y40.01,XC,Y40,01,BH,45.353935,-110.753677,1547.0,2000.191,2001.365,Montana
XC.Y47.,XC,Y47,,LO,45.99334,-110.042473,1644.0,2000.191,2001.365,Montana
XC.Y47.01,XC,Y47,01,BH,45.99334,-110.042473,1644.0,2000.191,2001.365,Montana
XC.Y50.,XC,Y50,,LO,45.152763,-108.965797,1197.0,2000.173,2001.365,Montana
XC.Y50.01,XC,Y50,01,BH,45.152763,-108.965797,1197.0,2000.173,2001.365,Montana
XC.Y61.,XC,Y61,,LO,46.595699,-111.02829,1510.0,2000.219,2001.365,Montana
XC.Y61.01,XC,Y61,01,BH,46.595699,-111.02829,1510.0,2000.219,2001.365,Montana
XC.Y62.,XC,Y62,,LO,46.17371,-110.555351,1797.0,2000.192,2001.365,Montana
XC.Y62.01,XC,Y62,01,BH,46.17371,-110.555351,1797.0,2000.192,2001.365,Montana
XD.M01.,XD,M01,,BH,32.1731,-116.706398,266.0,2011.018,2011.178,Baja California (Me)
XD.M02.,XD,M02,,BH,32.246899,-116.004204,1513.0,2011.018,2011.177,Baja California (Me)
XD.M03.,XD,M03,,HH,32.4072,-115.198097,26.0,2011.001,2013.365,Baja California (Me)
XD.S01.,XD,S01,,"BH,LH,LM,LO,VM",32.772099,-114.332298,58.0,2011.016,2011.184,Arizona
XG.DBQ.02,XG,DBQ,02,BH,39.2458,-108.176201,1693.0,1992.248,1992.365,Colorado
XG.DBQ.03,XG,DBQ,03,BH,39.2458,-108.176201,1693.0,1992.248,1992.365,Colorado
XG.GRM.01,XG,GRM,01,MH,39.099998,-108.129997,2112.0,1992.144,1992.365,Colorado
XG.GRM.02,XG,GRM,02,BH,39.099998,-108.129997,2112.0,1992.144,1992.365,Colorado
XG.GRM.03,XG,GRM,03,BH,39.099998,-108.129997,2112.0,1992.144,1992.365,Colorado
XG.HLD.02,XG,HLD,02,BH,39.228699,-109.140198,1452.0,1992.144,1992.365,Utah
XG.HLD.03,XG,HLD,03,BH,39.228699,-109.140198,1452.0,1992.144,1992.365,Utah
XG.MBL.02,XG,MBL,02,BH,40.556499,-108.098503,1866.0,1992.241,1992.365,Colorado
XG.MBL.03,XG,MBL,03,BH,40.556499,-108.098503,1866.0,1992.241,1992.365,Colorado
XG.MGP.01,XG,MGP,01,MH,40.259998,-108.779999,1811.0,1992.144,1992.365,Colorado
XG.MGP.02,XG,MGP,02,BH,40.259998,-108.779999,1811.0,1992.144,1992.365,Colorado
XG.MGP.03,XG,MGP,03,BH,40.259998,-108.779999,1811.0,1992.144,1992.365,Colorado
XG.PAR.02,XG,PAR,02,BH,38.350201,-108.983002,1810.0,1992.144,1992.365,Colorado
XG.PAR.03,XG,PAR,03,BH,38.350201,-108.983002,1810.0,1992.144,1992.365,Colorado
XG.YJK.02,XG,YJK,02,BH,37.5438,-108.767502,2061.0,1992.144,1992.365,Colorado
XG.YJK.03,XG,YJK,03,BH,37.5438,-108.767502,2061.0,1992.144,1992.365,Colorado
XH.CYF.,XH,CYF,,BH,37.554199,-109.865799,2057.0,1994.291,1995.365,Utah
XH.LMP.,XH,LMP,,BH,37.978298,-111.195999,1922.0,1994.327,1995.365,Utah
XH.MDW.,XH,MDW,,BH,38.892799,-112.357399,1640.0,1994.291,1995.365,Utah
XH.NWC.,XH,NWC,,"BH,SH",37.633202,-113.556602,1750.0,1994.317,1995.365,Utah
XH.RCC.,XH,RCC,,BH,40.516201,-110.585602,2280.0,1994.317,1995.365,Utah
XH.SRS.,XH,SRS,,BH,38.912701,-110.601601,2019.0,1994.291,1995.365,Utah
XH.WMT.,XH,WMT,,BH,40.111099,-111.837997,1516.0,1994.317,1995.365,Utah
XH.SOOK1.,XH,SOOK1,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.383301,-123.805,135.0,2004.141,2004.223,British Columbia (Ca)
XH.SOOK3.,XH,SOOK3,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.384499,-123.803001,156.0,2004.14,2004.223,British Columbia (Ca)
XH.SOOK4.,XH,SOOK4,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.3829,-123.801003,129.0,2004.141,2004.223,British Columbia (Ca)
XH.SOOK5.,XH,SOOK5,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.382198,-123.805,120.0,2004.141,2004.223,British Columbia (Ca)
XH.SOOK6.,XH,SOOK6,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.384499,-123.808998,121.0,2004.167,2004.223,British Columbia (Ca)
XH.XH2.,XH,XH2,,"AC,HH,LC,LH,LO,OC,VC,VE,VH,VK,VM,VP",48.384499,-123.806,149.0,2004.141,2004.223,British Columbia (Ca)
XK.UT53.00,XK,UT53,00,LH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT53.01,XK,UT53,01,LH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT53.02,XK,UT53,02,LH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT53.30,XK,UT53,30,BH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT53.31,XK,UT53,31,BH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT53.32,XK,UT53,32,BH,37.346001,-110.330803,1291.0,2004.161,2006.244,Utah
XK.UT54.,XK,UT54,,LO,37.407299,-110.488899,1439.0,2005.074,2006.244,Utah
XK.UT54.30,XK,UT54,30,BH,37.407299,-110.488899,1439.0,2005.074,2006.244,Utah
XK.UT54.31,XK,UT54,31,BH,37.407299,-110.488899,1439.0,2005.074,2006.244,Utah
XK.UT54.32,XK,UT54,32,BH,37.407299,-110.488899,1439.0,2005.074,2006.244,Utah
XK.UT55.00,XK,UT55,00,LH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT55.01,XK,UT55,01,LH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT55.02,XK,UT55,02,LH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT55.30,XK,UT55,30,BH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT55.31,XK,UT55,31,BH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT55.32,XK,UT55,32,BH,37.610001,-110.697998,1189.0,2004.161,2006.244,Utah
XK.UT57.00,XK,UT57,00,LH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT57.01,XK,UT57,01,LH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT57.02,XK,UT57,02,LH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT57.30,XK,UT57,30,BH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT57.31,XK,UT57,31,BH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT57.32,XK,UT57,32,BH,37.743999,-110.917999,1219.0,2004.161,2006.244,Utah
XK.UT59.,XK,UT59,,LO,37.979,-111.198196,1920.0,2005.185,2006.244,Utah
XK.UT59.00,XK,UT59,00,LH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT59.01,XK,UT59,01,LH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT59.02,XK,UT59,02,LH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT59.30,XK,UT59,30,BH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT59.31,XK,UT59,31,BH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT59.32,XK,UT59,32,BH,37.979,-111.198196,1920.0,2004.162,2006.244,Utah
XK.UT60.,XK,UT60,,LO,38.235001,-111.608002,2415.0,2004.274,2006.244,Utah
XK.UT60.30,XK,UT60,30,BH,38.235001,-111.608002,2415.0,2004.274,2006.244,Utah
XK.UT60.31,XK,UT60,31,BH,38.235001,-111.608002,2415.0,2004.274,2006.244,Utah
XK.UT60.32,XK,UT60,32,BH,38.235001,-111.608002,2415.0,2004.274,2006.244,Utah
XK.UT62.,XK,UT62,,LO,38.366001,-111.713997,2372.0,2005.075,2006.244,Utah
XK.UT62.30,XK,UT62,30,BH,38.366001,-111.713997,2372.0,2005.075,2006.244,Utah
XK.UT62.31,XK,UT62,31,BH,38.366001,-111.713997,2372.0,2005.075,2006.244,Utah
XK.UT62.32,XK,UT62,32,BH,38.366001,-111.713997,2372.0,2005.075,2006.244,Utah
XK.UT63.,XK,UT63,,LO,38.352001,-111.956001,2068.0,2005.075,2006.244,Utah
XK.UT63.30,XK,UT63,30,BH,38.352001,-111.956001,2068.0,2005.075,2006.244,Utah
XK.UT63.31,XK,UT63,31,BH,38.352001,-111.956001,2068.0,2005.075,2006.244,Utah
XK.UT63.32,XK,UT63,32,BH,38.352001,-111.956001,2068.0,2005.075,2006.244,Utah
XK.UT64.,XK,UT64,,LO,38.457001,-112.182999,1987.0,2005.076,2006.244,Utah
XK.UT64.30,XK,UT64,30,BH,38.457001,-112.182999,1987.0,2005.076,2006.244,Utah
XK.UT64.31,XK,UT64,31,BH,38.457001,-112.182999,1987.0,2005.076,2006.244,Utah
XK.UT64.32,XK,UT64,32,BH,38.457001,-112.182999,1987.0,2005.076,2006.244,Utah
XK.UT65.,XK,UT65,,LO,38.584999,-112.425003,1960.0,2004.18,2006.244,Utah
XK.UT65.30,XK,UT65,30,BH,38.584999,-112.425003,1960.0,2004.18,2006.244,Utah
XK.UT65.31,XK,UT65,31,BH,38.584999,-112.425003,1960.0,2004.18,2006.244,Utah
XK.UT65.32,XK,UT65,32,BH,38.584999,-112.425003,1960.0,2004.18,2006.244,Utah
XK.UT66.,XK,UT66,,LO,38.681,-112.552002,1875.0,2004.18,2006.244,Utah
XK.UT66.30,XK,UT66,30,BH,38.681,-112.552002,1875.0,2004.18,2006.244,Utah
XK.UT66.31,XK,UT66,31,BH,38.681,-112.552002,1875.0,2004.18,2006.244,Utah
XK.UT66.32,XK,UT66,32,BH,38.681,-112.552002,1875.0,2004.18,2006.244,Utah
XK.UT67.,XK,UT67,,LO,38.757,-112.742996,1575.0,2004.276,2006.244,Utah
XK.UT67.30,XK,UT67,30,BH,38.757,-112.742996,1575.0,2004.276,2006.244,Utah
XK.UT67.31,XK,UT67,31,BH,38.757,-112.742996,1575.0,2004.276,2006.244,Utah
XK.UT67.32,XK,UT67,32,BH,38.757,-112.742996,1575.0,2004.276,2006.244,Utah
XK.UT68.,XK,UT68,,LO,38.833,-112.873001,1585.0,2004.276,2006.244,Utah
XK.UT68.30,XK,UT68,30,BH,38.833,-112.873001,1585.0,2004.276,2006.244,Utah
XK.UT68.31,XK,UT68,31,BH,38.833,-112.873001,1585.0,2004.276,2006.244,Utah
XK.UT68.32,XK,UT68,32,BH,38.833,-112.873001,1585.0,2004.276,2006.244,Utah
XK.UT69.,XK,UT69,,LO,38.908001,-112.990997,1804.0,2005.077,2006.244,Utah
XK.UT69.30,XK,UT69,30,BH,38.908001,-112.990997,1804.0,2005.077,2006.244,Utah
XK.UT69.31,XK,UT69,31,BH,38.908001,-112.990997,1804.0,2005.077,2006.244,Utah
XK.UT69.32,XK,UT69,32,BH,38.908001,-112.990997,1804.0,2005.077,2006.244,Utah
XK.UT70.,XK,UT70,,LO,39.016998,-113.261002,1445.0,2004.274,2006.244,Utah
XK.UT70.30,XK,UT70,30,BH,39.016998,-113.261002,1445.0,2004.274,2006.244,Utah
XK.UT70.31,XK,UT70,31,BH,39.016998,-113.261002,1445.0,2004.274,2006.244,Utah
XK.UT70.32,XK,UT70,32,BH,39.016998,-113.261002,1445.0,2004.274,2006.244,Utah
XK.UT71.,XK,UT71,,LO,39.094002,-113.43,1523.0,2005.077,2006.244,Utah
XK.UT71.30,XK,UT71,30,BH,39.094002,-113.43,1523.0,2005.077,2006.244,Utah
XK.UT71.31,XK,UT71,31,BH,39.094002,-113.43,1523.0,2005.077,2006.244,Utah
XK.UT71.32,XK,UT71,32,BH,39.094002,-113.43,1523.0,2005.077,2006.244,Utah
XK.UT72.,XK,UT72,,LO,39.146999,-113.555,1449.0,2004.274,2006.244,Utah
XK.UT72.30,XK,UT72,30,BH,39.146999,-113.555,1449.0,2004.274,2006.244,Utah
XK.UT72.31,XK,UT72,31,BH,39.146999,-113.555,1449.0,2004.274,2006.244,Utah
XK.UT72.32,XK,UT72,32,BH,39.146999,-113.555,1449.0,2004.274,2006.244,Utah
XK.BNSF.,XK,BNSF,,"EL,LO",46.048199,-112.809601,1561.9,2011.086,2011.111,Montana
XK.BOB.,XK,BOB,,"EL,LO",46.0453,-112.833298,1655.0,2011.086,2011.111,Montana
XK.BONES.,XK,BONES,,"EL,LO",46.048302,-112.830498,1579.5,2011.086,2011.111,Montana
XK.CWSHT.,XK,CWSHT,,"EL,LO",46.0266,-112.825401,1669.1,2011.086,2011.111,Montana
XK.DCR1.,XK,DCR1,,"EL,LO",46.043098,-112.789101,1567.8,2011.086,2011.111,Montana
XK.DCR2.,XK,DCR2,,"EL,LO",46.0368,-112.790901,1566.7,2011.086,2011.111,Montana
XK.DCR3.,XK,DCR3,,"EL,LO",46.032299,-112.791496,1571.2,2011.086,2011.111,Montana
XK.DCR4.,XK,DCR4,,"EL,LO",46.027199,-112.7938,1565.8,2011.086,2011.111,Montana
XK.DRSHT.,XK,DRSHT,,"EL,LO",46.0327,-112.836304,1726.6,2011.086,2011.111,Montana
XK.GGR1.,XK,GGR1,,"EL,LO",46.038799,-112.807602,1576.0,2011.086,2011.111,Montana
XK.GGR2.,XK,GGR2,,"EL,LO",46.034401,-112.814697,1583.0,2011.086,2011.111,Montana
XK.GGR3.,XK,GGR3,,"EL,LO",46.032101,-112.808601,1598.3,2011.086,2011.111,Montana
XK.GGR4.,XK,GGR4,,"EL,LO",46.026901,-112.812302,1663.7,2011.086,2011.111,Montana
XK.MTHGN.,XK,MTHGN,,"EL,LO",46.0187,-112.813301,1676.7,2011.086,2011.111,Montana
XK.NOWR.,XK,NOWR,,"EL,LO",46.029202,-112.818604,1616.9,2011.086,2011.111,Montana
XK.PPST1.,XK,PPST1,,"EL,LO",46.0438,-112.816902,1575.6,2011.086,2011.111,Montana
XK.PPST2.,XK,PPST2,,"EL,LO",46.0438,-112.8293,1613.4,2011.086,2011.111,Montana
XK.PPST3.,XK,PPST3,,"EL,LO",46.040298,-112.820602,1583.1,2011.086,2011.111,Montana
XK.PPST4.,XK,PPST4,,"EL,LO",46.035599,-112.826202,1594.1,2011.086,2011.111,Montana
XK.ROCKY.,XK,ROCKY,,"EL,LO",46.021198,-112.8032,1693.2,2011.086,2011.111,Montana
XK.RSNK1.,XK,RSNK1,,"EL,LO",46.0392,-112.7995,1566.3,2011.086,2011.111,Montana
XK.RSNK2.,XK,RSNK2,,"EL,LO",46.035198,-112.7995,1593.5,2011.086,2011.111,Montana
XK.RSNK3.,XK,RSNK3,,"EL,LO",46.0271,-112.799797,1624.8,2011.086,2011.111,Montana
XK.SCG1.,XK,SCG1,,"EL,LO",46.034599,-112.807198,1581.4,2011.086,2011.111,Montana
XK.SCG3.,XK,SCG3,,"EL,LO",46.0313,-112.802696,1596.5,2011.086,2011.111,Montana
XK.SCG4.,XK,SCG4,,"EL,LO",46.028801,-112.8032,1624.7,2011.086,2011.111,Montana
XK.SWR2.,XK,SWR2,,"EL,LO",46.030602,-112.822502,1593.7,2011.086,2011.111,Montana
XK.SWR3.,XK,SWR3,,"EL,LO",46.030201,-112.8321,1652.3,2011.086,2011.111,Montana
XK.SWR4.,XK,SWR4,,"EL,LO",46.0247,-112.834503,1642.6,2011.086,2011.111,Montana
XL.S118.,XL,S118,,"BH,LO",40.917515,-108.825768,2298.0,1997.156,1997.365,Colorado
XL.S119.,XL,S119,,"BH,LO",40.836708,-108.907593,1882.0,1997.129,1997.365,Colorado
XL.S120.,XL,S120,,"LO,SH",40.744236,-108.834023,1716.0,1997.128,1997.365,Colorado
XL.S121.,XL,S121,,"BH,LO",40.64436,-108.834236,2011.0,1997.128,1997.365,Colorado
XL.S122.,XL,S122,,"BH,LO",40.598259,-108.789726,2093.0,1997.127,1997.365,Colorado
XL.S125.,XL,S125,,"BH,LO",40.260399,-108.769279,1849.0,1997.125,1997.365,Colorado
XL.S126.,XL,S126,,"BH,LO,SP",40.189049,-108.730865,1761.0,1997.125,1997.365,Colorado
XL.S127.,XL,S127,,"LO,SH",40.120872,-108.815147,1685.0,1997.124,1997.365,Colorado
XL.S128.,XL,S128,,"BH,LO",39.992188,-108.78759,1735.0,1997.125,1997.365,Colorado
XL.S129.,XL,S129,,"BH,LO",39.9119,-108.682465,1929.0,1997.129,1997.365,Colorado
XL.S130.,XL,S130,,"BH,LO",39.839256,-108.773811,1932.0,1997.125,1997.365,Colorado
XL.S131.,XL,S131,,"BH,LO",39.747929,-108.769577,2072.0,1997.126,1997.365,Colorado
XL.S132.,XL,S132,,"BH,LO",39.676693,-108.789406,2169.0,1997.131,1997.365,Colorado
XL.S133.,XL,S133,,"BH,LO,SP",39.598145,-108.756363,2585.0,1997.149,1997.365,Colorado
XL.S134.,XL,S134,,"BH,LO",39.489799,-108.773933,1811.0,1997.128,1997.365,Colorado
XL.S135.,XL,S135,,"BH,LO",39.402599,-108.816132,1554.0,1997.128,1997.365,Colorado
XL.S136.,XL,S136,,"LO,SH",39.306862,-108.772141,1528.0,1997.128,1997.365,Colorado
XL.S137.,XL,S137,,"BH,LO",39.211784,-108.774132,1401.0,1997.132,1997.365,Colorado
XL.S138.,XL,S138,,"LO,SH",39.11385,-108.707275,1401.0,1997.128,1997.365,Colorado
XL.S139.,XL,S139,,"BH,LO",39.004669,-108.739998,2067.0,1997.132,1997.365,Colorado
XL.S140.,XL,S140,,"BH,LO",38.94746,-108.738205,2244.0,1997.151,1997.365,Colorado
XL.S141.,XL,S141,,"BH,LO",38.882923,-108.759995,2615.0,1997.156,1997.365,Colorado
XL.S142.,XL,S142,,"LO,SH",38.767979,-108.741409,2074.0,1997.13,1997.365,Colorado
XL.S143.,XL,S143,,"BH,LO",38.686394,-108.730484,2700.0,1997.129,1997.365,Colorado
XL.S144.,XL,S144,,"BH,LO",38.604443,-108.684952,2779.0,1997.153,1997.365,Colorado
XL.S214.,XL,S214,,"BH,LO",40.96743,-109.864418,2377.0,1997.231,1997.365,Utah
XL.S217.,XL,S217,,"BH,LO",40.695896,-109.511627,2577.0,1997.233,1997.365,Utah
XL.S218.,XL,S218,,"LO,SH",40.596863,-109.405602,1780.0,1997.233,1997.365,Utah
XL.S220.,XL,S220,,"BH,LO",40.510006,-109.211128,1585.0,1997.234,1997.365,Utah
XL.S221.,XL,S221,,"BH,LO",40.3876,-109.272102,1675.0,1997.266,1997.365,Utah
XL.S222.,XL,S222,,"BH,LO",40.303383,-109.157806,1608.0,1997.232,1997.365,Utah
XL.S224.,XL,S224,,"BH,LO",40.215458,-108.981026,1819.0,1997.231,1997.365,Colorado
XL.S225.,XL,S225,,"BH,LO",40.155865,-108.87252,1719.0,1997.231,1997.365,Colorado
XL.S226.,XL,S226,,"BH,LO",40.064613,-108.840096,1645.0,1997.232,1997.365,Colorado
XL.S227.,XL,S227,,"LO,SH",39.960899,-108.780884,1746.0,1997.23,1997.365,Colorado
XL.S228.,XL,S228,,"LO,SH",39.911884,-108.682442,1929.0,1997.233,1997.365,Colorado
XL.S229.,XL,S229,,"BH,LO",39.781872,-108.602852,1937.0,1997.23,1997.365,Colorado
XL.S230.,XL,S230,,"BH,LO",39.693127,-108.542793,2681.0,1997.234,1997.365,Colorado
XL.S233.,XL,S233,,"BH,LO",39.413364,-108.248421,1696.0,1997.23,1997.365,Colorado
XL.S234.,XL,S234,,"BH,LO",39.360374,-108.152069,1509.0,1997.225,1997.365,Colorado
XL.S235.,XL,S235,,"BH,LO",39.265354,-108.040733,1948.0,1997.225,1997.365,Colorado
XL.ABBY.00,XL,ABBY,00,"BH,HH,LH,MM",32.897202,-110.568802,794.4,2003.157,2006.191,Arizona
XL.DSRT.00,XL,DSRT,00,"BH,LH,MM",32.219002,-111.002998,801.9,2004.068,2005.111,Arizona
XL.KATH.00,XL,KATH,00,"BH,HH,LH,MM",32.688999,-111.610001,478.3,2002.11,2005.078,Arizona
XL.KITT1.00,XL,KITT1,00,"BH,LH,MM",31.950001,-111.583,1466.9,2003.04,2004.146,Arizona
XL.KITT2.00,XL,KITT2,00,"BH,HH,LH,MM",31.976999,-111.575996,1426.7,2004.282,2005.112,Arizona
XL.KNTH.00,XL,KNTH,00,"BH,HH,LH,MM",34.328999,-110.802002,2288.5,2003.231,2006.203,Arizona
XL.LEMN.00,XL,LEMN,00,"BH,HH,LH,MM",32.432999,-110.782997,2488.8,2003.04,2003.286,Arizona
XL.PFNP.00,XL,PFNP,00,"BH,HH,LH,MM",34.896999,-109.865997,1758.6,2004.157,2006.329,Arizona
XL.RENO.00,XL,RENO,00,"BH,LH,MM",33.620899,-109.429001,1908.5,2004.115,2006.015,Arizona
XL.SQRL.00,XL,SQRL,00,"BH,HH,LH,MM",32.702,-109.890999,3084.9,2003.049,2005.02,Arizona
XL.ZIZZ.00,XL,ZIZZ,00,"BH,HH,LH,MM",34.2616,-109.719704,2010.9,2003.227,2007.02,Arizona
XM.AZ45.,XM,AZ45,,LO,36.455196,-109.08242,2683.0,1999.223,2001.365,Arizona
XM.AZ45.01,XM,AZ45,01,BH,36.455196,-109.08242,2683.0,1999.223,2001.365,Arizona
XM.AZ46.,XM,AZ46,,LO,36.551254,-109.229424,2009.0,1999.21,2001.365,Arizona
XM.AZ46.01,XM,AZ46,01,BH,36.551254,-109.229424,2009.0,1999.21,2001.365,Arizona
XM.AZ47.,XM,AZ47,,LO,36.635983,-109.333214,1752.0,1999.211,2001.365,Arizona
XM.AZ47.01,XM,AZ47,01,BH,36.635983,-109.333214,1752.0,1999.211,2001.365,Arizona
XM.AZ48.,XM,AZ48,,LO,36.760639,-109.539322,1664.0,1999.222,2001.365,Arizona
XM.AZ48.01,XM,AZ48,01,BH,36.760639,-109.539322,1664.0,1999.222,2001.365,Arizona
XM.AZ49.,XM,AZ49,,LO,36.88694,-109.691345,1512.0,1999.211,2001.365,Arizona
XM.AZ49.01,XM,AZ49,01,BH,36.88694,-109.691345,1512.0,1999.211,2001.365,Arizona
XM.AZ50.,XM,AZ50,,LO,36.977684,-109.863716,1469.0,1999.21,2001.365,Arizona
XM.AZ50.01,XM,AZ50,01,BH,36.977684,-109.863716,1469.0,1999.21,2001.365,Arizona
XM.MB05.,XM,MB05,,LO,34.663605,-108.011375,2143.0,2000.078,2001.365,New Mexico
XM.MB05.01,XM,MB05,01,BH,34.663605,-108.011375,2143.0,2000.078,2001.365,New Mexico
XM.NM37.,XM,NM37,,LO,35.577545,-108.001724,2254.0,1999.216,2001.365,New Mexico
XM.NM37.01,XM,NM37,01,BH,35.577545,-108.001724,2254.0,1999.216,2001.365,New Mexico
XM.NM38.,XM,NM38,,LO,35.702332,-108.162926,2077.0,1999.209,2001.365,New Mexico
XM.NM38.01,XM,NM38,01,BH,35.702332,-108.162926,2077.0,1999.209,2001.365,New Mexico
XM.NM39.,XM,NM39,,LO,35.79261,-108.267258,1949.0,1999.209,2001.365,New Mexico
XM.NM39.01,XM,NM39,01,BH,35.79261,-108.267258,1949.0,1999.209,2001.365,New Mexico
XM.NM40.,XM,NM40,,LO,35.945053,-108.428963,1796.0,1999.188,2001.365,New Mexico
XM.NM40.01,XM,NM40,01,BH,35.945053,-108.428963,1796.0,1999.209,2001.365,New Mexico
XM.NM40.02,XM,NM40,02,HH,35.945053,-108.428963,1796.0,1999.188,1999.188,New Mexico
XM.NM41.,XM,NM41,,LO,36.035278,-108.570343,1718.0,1999.21,2001.365,New Mexico
XM.NM41.01,XM,NM41,01,BH,36.035278,-108.570343,1718.0,1999.21,2001.365,New Mexico
XM.NM42.,XM,NM42,,LO,36.148506,-108.717117,1794.0,1999.209,2001.365,New Mexico
XM.NM42.01,XM,NM42,01,BH,36.148506,-108.717117,1794.0,1999.209,2001.365,New Mexico
XM.NM43.,XM,NM43,,LO,36.249557,-108.887115,1991.0,1999.319,2001.365,New Mexico
XM.NM43.01,XM,NM43,01,BH,36.249557,-108.887115,1991.0,1999.319,2001.365,New Mexico
XM.NM44.,XM,NM44,,LO,36.421383,-108.958275,1921.0,1999.209,2001.365,New Mexico
XM.NM44.01,XM,NM44,01,BH,36.421383,-108.958275,1921.0,1999.209,2001.365,New Mexico
XM.UT51.,XM,UT51,,LO,37.073154,-109.996056,1498.0,1999.21,2001.365,Utah
XM.UT51.01,XM,UT51,01,BH,37.073154,-109.996056,1498.0,1999.21,2001.365,Utah
XM.UT52.,XM,UT52,,LO,37.234776,-110.131325,1671.0,1999.21,2001.365,Utah
XM.UT52.01,XM,UT52,01,BH,37.234776,-110.131325,1671.0,1999.21,2001.365,Utah
XM.UT53.,XM,UT53,,LO,37.345848,-110.33107,1291.0,1999.317,2001.365,Utah
XM.UT53.01,XM,UT53,01,BH,37.345848,-110.33107,1291.0,1999.317,2001.365,Utah
XM.UT54.,XM,UT54,,LO,37.418697,-110.505157,1439.0,1999.318,2001.365,Utah
